id,sentiment
"4230_10",0.5276714563369751
"824_4",0.4803600609302521
"6803_9",0.5369196534156799
"3086_7",0.5608159899711609
"1135_8",0.5101320147514343
"10136_1",0.4427303075790405
"11129_3",0.4537952244281769
"2072_8",0.5604773163795471
"9501_7",0.5663757920265198
"319_10",0.4915285110473633
"1693_7",0.551064133644104
"10886_1",0.44243282079696655
"9406_8",0.5191942453384399
"10376_10",0.4570655822753906
"9902_1",0.4635540544986725
"9938_8",0.4925585985183716
"7080_9",0.5253280997276306
"11944_8",0.48342230916023254
"5249_1",0.4396151602268219
"9599_2",0.4356197714805603
"9620_1",0.49090248346328735
"11244_1",0.40751972794532776
"6841_10",0.5765102505683899
"10050_4",0.5236360430717468
"10512_9",0.570788562297821
"11327_3",0.4393792152404785
"10681_8",0.5449254512786865
"808_3",0.5199224352836609
"546_7",0.5583840608596802
"10765_1",0.44758403301239014
"7189_9",0.4976063668727875
"6005_9",0.5007878541946411
"11915_9",0.5397055149078369
"5740_10",0.5033174157142639
"7097_10",0.5117157697677612
"9573_10",0.5585012435913086
"5084_4",0.45496830344200134
"12332_7",0.5083454847335815
"8154_1",0.3323943614959717
"5610_1",0.5224970579147339
"5323_9",0.5228127241134644
"11034_8",0.5035589933395386
"3977_2",0.48108983039855957
"12380_7",0.43192005157470703
"1737_8",0.45388075709342957
"6030_9",0.48041433095932007
"5918_7",0.5318532586097717
"7061_9",0.4822222590446472
"266_8",0.4798051714897156
"1375_10",0.5223208069801331
"8648_3",0.4656989574432373
"10146_10",0.5139985680580139
"4578_10",0.4951339364051819
"4685_8",0.5140868425369263
"11843_9",0.5457936525344849
"5467_10",0.5464757680892944
"10140_10",0.5159134864807129
"7721_8",0.5708028078079224
"11208_10",0.4708518385887146
"1063_10",0.4941406846046448
"8260_10",0.5347286462783813
"3182_9",0.5665236711502075
"2797_8",0.555352509021759
"7613_2",0.5421381592750549
"11624_4",0.5018123388290405
"4847_10",0.5514354109764099
"10684_7",0.5000247359275818
"6312_1",0.4642993211746216
"4925_3",0.47276026010513306
"4125_1",0.44122129678726196
"2394_10",0.5939034223556519
"12105_10",0.5339580774307251
"7812_1",0.4424093961715698
"1061_8",0.44214314222335815
"9343_3",0.4394228458404541
"7696_10",0.5253089666366577
"9355_10",0.5913682579994202
"782_9",0.5681817531585693
"9882_10",0.5899286866188049
"10642_10",0.5379285216331482
"7410_2",0.4117129445075989
"9591_4",0.47898638248443604
"11902_3",0.503251850605011
"3495_7",0.4696814715862274
"6733_1",0.41339343786239624
"4552_1",0.34604761004447937
"6722_1",0.45554035902023315
"188_10",0.5438791513442993
"5099_10",0.5156172513961792
"10313_1",0.46885326504707336
"6756_9",0.4989064931869507
"6622_2",0.4025634229183197
"4807_10",0.5086119771003723
"7173_3",0.4872151017189026
"11321_8",0.5002351999282837
"7909_9",0.4875550866127014
"8012_7",0.44474515318870544
"8615_4",0.46023857593536377
"8117_10",0.5205036401748657
"1892_10",0.4802454113960266
"4617_1",0.466962605714798
"1893_8",0.38491684198379517
"5435_1",0.3702135682106018
"162_3",0.4882816970348358
"6516_10",0.5243304371833801
"11588_7",0.5371397733688354
"2006_1",0.38815534114837646
"1594_4",0.432512104511261
"1472_1",0.38226062059402466
"3647_1",0.5358492732048035
"174_7",0.4937056005001068
"5539_7",0.4257718324661255
"3384_10",0.5709210634231567
"3811_4",0.47679489850997925
"4079_8",0.486500084400177
"1179_7",0.5184440016746521
"3069_9",0.5500576496124268
"3769_8",0.5161651968955994
"9247_10",0.5633094310760498
"10434_1",0.42859089374542236
"1147_10",0.524308979511261
"5344_7",0.5689489841461182
"8073_10",0.5156890153884888
"7833_3",0.4532979428768158
"8370_1",0.44036561250686646
"9007_8",0.45391616225242615
"6624_7",0.5064863562583923
"6683_3",0.49864956736564636
"12275_7",0.5070328116416931
"11927_8",0.5151857137680054
"1560_10",0.5201247930526733
"1325_9",0.48817896842956543
"3548_8",0.4756264090538025
"607_1",0.39060157537460327
"6702_7",0.5530486702919006
"5702_3",0.39973053336143494
"11345_8",0.5445777177810669
"3428_4",0.5224155783653259
"7209_9",0.5950564742088318
"8425_8",0.5505875945091248
"3087_1",0.47389087080955505
"1119_8",0.4821630120277405
"5715_3",0.49710753560066223
"8645_1",0.5020087361335754
"2149_3",0.40089258551597595
"10403_10",0.4616975784301758
"5628_1",0.46871522068977356
"5570_10",0.5579105615615845
"1613_3",0.4790267050266266
"1454_4",0.5816424489021301
"5094_3",0.4950103759765625
"7982_1",0.46888425946235657
"6894_2",0.5084308981895447
"6554_1",0.46720319986343384
"4721_3",0.4600090980529785
"6904_4",0.5032817721366882
"893_8",0.541297197341919
"4605_4",0.5036309361457825
"11516_7",0.5080946683883667
"11718_7",0.5323907732963562
"5956_1",0.41871872544288635
"7455_9",0.5324916243553162
"6396_4",0.5309170484542847
"1223_8",0.45992639660835266
"8556_1",0.5179197788238525
"6108_8",0.5500166416168213
"11690_1",0.38234829902648926
"3778_9",0.4908998906612396
"3627_4",0.5034879446029663
"8256_4",0.4838084578514099
"533_1",0.4374961853027344
"5235_4",0.4721928834915161
"621_2",0.4627445638179779
"5365_1",0.4900093972682953
"8180_3",0.5299656987190247
"7396_7",0.44631892442703247
"9776_10",0.5491406917572021
"8175_10",0.5613256096839905
"3128_1",0.46316999197006226
"4606_1",0.5273391008377075
"6158_2",0.4586417078971863
"3281_10",0.547894299030304
"4723_4",0.4305177330970764
"11994_3",0.4793962836265564
"7701_1",0.3968144655227661
"103_3",0.4452834129333496
"8908_10",0.53653484582901
"8876_1",0.4021422266960144
"7519_9",0.5202503800392151
"12456_8",0.48823630809783936
"9514_8",0.5083781480789185
"8680_8",0.4145389795303345
"12402_10",0.4388606548309326
"362_2",0.5056658387184143
"9825_7",0.48223695158958435
"2913_3",0.5022695064544678
"7164_8",0.5425863265991211
"11177_7",0.5178406238555908
"5707_10",0.5783730745315552
"8103_10",0.5368142127990723
"6289_1",0.3873789608478546
"11754_1",0.4492245018482208
"11640_10",0.5674921274185181
"9933_7",0.5011265277862549
"185_10",0.5246840119361877
"242_10",0.5562595129013062
"9369_8",0.5483254790306091
"7453_10",0.4780551493167877
"7514_7",0.4901596009731293
"10860_2",0.4723532199859619
"8663_8",0.5085307359695435
"9108_1",0.37890973687171936
"7941_1",0.47285643219947815
"10116_1",0.41517043113708496
"9841_4",0.441743403673172
"4512_9",0.4908958673477173
"4853_2",0.4731946885585785
"2664_4",0.4887073040008545
"9966_10",0.5803590416908264
"5167_2",0.4910348951816559
"3894_2",0.4226272702217102
"3929_8",0.498031884431839
"7165_10",0.5043913722038269
"5451_8",0.5072310566902161
"2947_4",0.5212326645851135
"4611_10",0.5333985686302185
"5807_1",0.38917669653892517
"9464_8",0.4900556802749634
"3124_10",0.5132293105125427
"2705_4",0.5131837725639343
"12187_8",0.5911468863487244
"12319_10",0.5200414061546326
"9874_3",0.3551778793334961
"3406_4",0.4901813864707947
"2327_10",0.5412592887878418
"605_10",0.4942390024662018
"8080_4",0.4906432330608368
"3074_10",0.5630489587783813
"2499_3",0.49516794085502625
"1013_1",0.48714420199394226
"11535_1",0.43884211778640747
"4118_7",0.5110602378845215
"10492_8",0.4761009216308594
"2129_4",0.4762953221797943
"9814_10",0.5133150219917297
"10671_9",0.5300089716911316
"5980_10",0.6015872955322266
"2755_2",0.49580901861190796
"5461_2",0.5079679489135742
"11979_1",0.46874383091926575
"8810_1",0.422181099653244
"852_7",0.4800568222999573
"10961_4",0.426848441362381
"7436_4",0.47988229990005493
"11281_3",0.5062657594680786
"4208_3",0.3715975880622864
"8213_10",0.5640433430671692
"9851_2",0.495245099067688
"4713_7",0.497433066368103
"9528_1",0.5488831400871277
"3595_10",0.5516623854637146
"5785_3",0.5085804462432861
"10370_3",0.44494977593421936
"1980_3",0.4940766394138336
"8800_4",0.426763653755188
"4437_3",0.4398825764656067
"28_3",0.48685187101364136
"12171_1",0.4576616585254669
"9359_3",0.48730847239494324
"3831_9",0.5735363960266113
"10962_7",0.5499809980392456
"1500_9",0.4907485842704773
"11470_10",0.5049951672554016
"11843_3",0.395321786403656
"11200_4",0.48888468742370605
"1067_1",0.4129374921321869
"3333_1",0.42225784063339233
"4487_4",0.5389758348464966
"6428_1",0.4589778184890747
"575_7",0.4421675205230713
"10904_9",0.5077936053276062
"11821_2",0.45145419239997864
"11605_1",0.47509104013442993
"1111_7",0.5277513861656189
"10295_1",0.4940051734447479
"1146_4",0.43823304772377014
"2405_9",0.49231868982315063
"11081_10",0.5378973484039307
"2201_10",0.5222066640853882
"4844_1",0.45736992359161377
"11007_8",0.5356524586677551
"6535_7",0.5525754690170288
"2653_4",0.4539400339126587
"8245_10",0.484924852848053
"9951_8",0.576989471912384
"6133_8",0.44011929631233215
"10006_2",0.43613868951797485
"7350_1",0.49386119842529297
"4509_9",0.5136379599571228
"948_1",0.43058356642723083
"3987_1",0.5562766790390015
"2947_10",0.4225093126296997
"6041_3",0.44965511560440063
"2946_1",0.4227970242500305
"11967_4",0.4274306893348694
"1185_10",0.5922508239746094
"10323_2",0.5002220869064331
"11706_2",0.402625173330307
"3663_1",0.39585402607917786
"5602_10",0.5378370881080627
"4870_10",0.5403746366500854
"1994_1",0.41766542196273804
"10807_7",0.5302232503890991
"6871_3",0.5510714054107666
"1175_2",0.4693208336830139
"10919_7",0.5547555088996887
"8127_10",0.4605236053466797
"12497_4",0.4892546534538269
"3274_1",0.5063155293464661
"2568_3",0.47602537274360657
"840_2",0.4699048697948456
"5626_10",0.5514153242111206
"7561_10",0.5288784503936768
"4600_3",0.48701971769332886
"3324_9",0.4854922294616699
"8899_7",0.5589712858200073
"5592_8",0.4987082779407501
"12483_4",0.5247624516487122
"7874_1",0.34886014461517334
"5878_10",0.5070088505744934
"4303_9",0.5344172716140747
"9421_1",0.47558724880218506
"10269_4",0.483379989862442
"10615_2",0.45412540435791016
"2634_10",0.5096389055252075
"7522_1",0.49262139201164246
"9289_10",0.4944387972354889
"4636_10",0.5038069486618042
"1241_7",0.48754778504371643
"9458_9",0.49350351095199585
"11690_10",0.5419672131538391
"7176_4",0.4948846101760864
"6212_10",0.4615039825439453
"6319_1",0.42878779768943787
"5229_3",0.49263057112693787
"466_9",0.572155773639679
"8693_2",0.4880177080631256
"2952_10",0.5424074530601501
"1128_1",0.43822938203811646
"3975_10",0.4789181053638458
"11365_10",0.5644683241844177
"2074_9",0.5333480834960938
"9768_10",0.5472782850265503
"4895_1",0.4395947754383087
"5726_10",0.5159863233566284
"9993_10",0.5851638317108154
"11319_2",0.49150732159614563
"10561_2",0.4940783977508545
"5455_8",0.5624659061431885
"10684_3",0.4972692131996155
"3652_3",0.5041462182998657
"7825_1",0.4401201605796814
"8806_1",0.45412343740463257
"275_10",0.5181354880332947
"2246_1",0.4322309195995331
"11968_2",0.4213932752609253
"2528_1",0.5610045194625854
"8491_8",0.46532902121543884
"13_1",0.48855525255203247
"4530_8",0.44755980372428894
"5207_3",0.4566200375556946
"11648_10",0.45701107382774353
"8260_1",0.4655115008354187
"10730_10",0.5024474859237671
"10402_3",0.49185365438461304
"8077_1",0.4157926142215729
"8598_8",0.5073696970939636
"2809_3",0.47686973214149475
"12490_10",0.5488505959510803
"1447_9",0.5111905336380005
"1605_3",0.48311740159988403
"2311_4",0.3741147518157959
"3235_9",0.4893079996109009
"5725_10",0.49924811720848083
"9025_10",0.5415806770324707
"6049_9",0.4647098779678345
"4803_10",0.5515756607055664
"191_9",0.5310940146446228
"420_3",0.45527389645576477
"5238_2",0.35443323850631714
"1280_9",0.516014814376831
"9408_4",0.4631299674510956
"819_1",0.38077715039253235
"1656_4",0.4599076509475708
"9964_3",0.48787838220596313
"10404_4",0.5041050314903259
"12369_10",0.5873492360115051
"6423_1",0.46525001525878906
"9942_8",0.43236008286476135
"1519_1",0.5304557681083679
"100_10",0.5003843307495117
"3216_10",0.5108505487442017
"3909_10",0.41659292578697205
"5034_7",0.5559060573577881
"14_8",0.5630991458892822
"5891_3",0.4785001873970032
"8496_10",0.5883859395980835
"7429_1",0.46237918734550476
"9457_1",0.4649428725242615
"9602_8",0.5178358554840088
"4198_1",0.47770458459854126
"154_2",0.47244685888290405
"5070_2",0.45940259099006653
"4207_8",0.49759969115257263
"7758_8",0.5009382367134094
"4439_9",0.5180869102478027
"12042_1",0.37205448746681213
"7244_1",0.4063989520072937
"6854_1",0.4572981894016266
"11932_10",0.5354503393173218
"4151_10",0.5240517854690552
"7265_1",0.4637313783168793
"10272_7",0.5327475070953369
"4256_4",0.4691280722618103
"1225_7",0.5608288049697876
"956_10",0.5829194188117981
"6389_2",0.4606683552265167
"1365_4",0.4142724573612213
"4752_7",0.5225565433502197
"276_10",0.5067163705825806
"8766_9",0.48255082964897156
"11225_10",0.5564033389091492
"6920_1",0.46897009015083313
"11536_1",0.4187299907207489
"1923_9",0.605284571647644
"11460_10",0.44640570878982544
"10054_7",0.5086734294891357
"10845_1",0.388974130153656
"10231_4",0.4780880808830261
"9430_8",0.5927772521972656
"3226_2",0.390243262052536
"4298_3",0.4625663757324219
"10635_4",0.5196083188056946
"10567_4",0.48518967628479004
"5460_10",0.5245895981788635
"7310_7",0.49274855852127075
"10330_2",0.44603651762008667
"5151_9",0.5674459934234619
"11_3",0.5376542806625366
"1448_8",0.49358513951301575
"10130_8",0.5501095652580261
"2199_3",0.3993839621543884
"1761_10",0.5592437982559204
"2782_1",0.4436798393726349
"7618_10",0.5410408973693848
"85_10",0.5274117588996887
"5730_3",0.476511150598526
"3641_1",0.5611460208892822
"8190_9",0.5672940611839294
"9533_10",0.5362513661384583
"9508_1",0.4726465046405792
"237_8",0.5930446982383728
"3981_7",0.520298957824707
"7194_9",0.5353653430938721
"10584_8",0.4641970992088318
"248_2",0.37378764152526855
"8358_4",0.4859902560710907
"1218_1",0.4070482552051544
"4191_10",0.44789019227027893
"3090_8",0.5257908701896667
"11923_2",0.5005520582199097
"1640_8",0.5235353708267212
"9972_3",0.5403327345848083
"11818_4",0.5252780914306641
"4350_10",0.5363365411758423
"877_10",0.5015337467193604
"10017_8",0.501693844795227
"7975_10",0.5326140522956848
"8436_1",0.4920484721660614
"6024_7",0.5008652210235596
"3112_1",0.45079687237739563
"951_10",0.5657815933227539
"1622_1",0.3998182713985443
"191_3",0.49875402450561523
"5669_1",0.45116281509399414
"1891_4",0.4910399913787842
"12173_9",0.5211498737335205
"7887_7",0.5145057439804077
"3256_10",0.4475416839122772
"5419_1",0.4138399362564087
"7635_1",0.37702009081840515
"8297_2",0.5015541315078735
"7137_8",0.5037116408348083
"7562_3",0.4952978789806366
"9944_1",0.4101877808570862
"4288_1",0.4537372887134552
"8087_1",0.4513746500015259
"4771_10",0.5858666896820068
"10482_10",0.5006118416786194
"5324_10",0.5604944229125977
"3080_1",0.4783618152141571
"10923_7",0.4910280704498291
"1753_7",0.5322108864784241
"317_10",0.5110072493553162
"12474_8",0.4959190785884857
"773_8",0.543206512928009
"388_1",0.4497903287410736
"12141_2",0.4341924786567688
"5667_1",0.5097065567970276
"1071_9",0.5611193776130676
"2897_10",0.532301127910614
"9481_4",0.5232913494110107
"12025_1",0.3884248435497284
"8879_7",0.4748089909553528
"5683_1",0.40465226769447327
"7026_1",0.3712432086467743
"2439_1",0.5089134573936462
"3631_7",0.49934759736061096
"1650_9",0.5259373188018799
"5378_7",0.607310950756073
"9745_1",0.3955766558647156
"11563_8",0.49499818682670593
"299_8",0.5466324090957642
"9471_2",0.48517948389053345
"1866_1",0.4561506509780884
"2639_4",0.4795055389404297
"5122_1",0.4686163067817688
"12341_7",0.502413809299469
"2936_8",0.5260768532752991
"8647_10",0.46216797828674316
"4255_9",0.5305070281028748
"7262_8",0.4656129777431488
"8413_10",0.5449138879776001
"10080_1",0.47441038489341736
"3973_1",0.39301204681396484
"8752_9",0.578300416469574
"4018_2",0.48076754808425903
"7669_1",0.4640897512435913
"10421_4",0.46893003582954407
"7854_8",0.5044409036636353
"162_8",0.511512041091919
"11614_9",0.504918098449707
"11343_8",0.5183189511299133
"1708_7",0.47818684577941895
"7115_4",0.4327940344810486
"10498_10",0.46854957938194275
"2944_8",0.5581181645393372
"10474_3",0.4774733781814575
"1263_1",0.45687705278396606
"1693_4",0.5269395112991333
"9600_9",0.4762271046638489
"11173_2",0.5065743327140808
"3961_2",0.4450235962867737
"8011_1",0.39798229932785034
"7386_8",0.49820980429649353
"8787_8",0.5283798575401306
"12349_9",0.5062500834465027
"1776_4",0.49719467759132385
"5885_4",0.49127840995788574
"220_4",0.5027176141738892
"5547_8",0.5195635557174683
"2853_1",0.4569511115550995
"2157_2",0.44040971994400024
"11667_2",0.5000524520874023
"194_7",0.5153912901878357
"1633_1",0.3788221478462219
"6897_2",0.46430426836013794
"11568_2",0.47981545329093933
"9219_1",0.5288243293762207
"477_8",0.5819460153579712
"8980_3",0.5191255211830139
"4612_10",0.5234551429748535
"8030_10",0.567355751991272
"1846_8",0.5927940607070923
"2786_8",0.5632627010345459
"2634_1",0.34721118211746216
"3110_8",0.5384123921394348
"11587_8",0.5378842949867249
"11262_8",0.4173610806465149
"5680_7",0.5046830177307129
"4583_4",0.5236473679542542
"1451_1",0.45584341883659363
"4244_4",0.4771350920200348
"6176_4",0.44065022468566895
"8851_10",0.5144311189651489
"908_9",0.5304108262062073
"7494_9",0.5260584950447083
"8061_3",0.48411861062049866
"789_1",0.4779159426689148
"2374_7",0.5158607363700867
"11225_3",0.4404270350933075
"4467_4",0.45302245020866394
"8516_10",0.48583653569221497
"4121_10",0.51941978931427
"10267_7",0.4964960515499115
"6040_8",0.5022913813591003
"8338_7",0.5199394226074219
"2903_7",0.6006083488464355
"6662_9",0.5281661152839661
"5333_10",0.5137431025505066
"7470_4",0.47197040915489197
"8813_1",0.45185914635658264
"4514_3",0.518503725528717
"9584_7",0.43098610639572144
"11706_8",0.4250849485397339
"11538_8",0.5566251277923584
"4210_1",0.3801265358924866
"8984_1",0.35949045419692993
"3431_4",0.43838009238243103
"4973_10",0.5655954480171204
"12260_1",0.37010738253593445
"4267_10",0.526301383972168
"9906_9",0.5302314162254333
"670_7",0.5297865271568298
"6270_3",0.4483488202095032
"5164_4",0.4982367753982544
"9741_2",0.4490489661693573
"3761_8",0.48077452182769775
"2651_2",0.4348074495792389
"7448_10",0.5553377866744995
"7184_9",0.5999764204025269
"1313_9",0.506493091583252
"10654_8",0.5430558919906616
"7151_1",0.45959407091140747
"2320_10",0.5077822208404541
"12033_7",0.42455899715423584
"6429_1",0.41614508628845215
"1420_4",0.5140954256057739
"3002_7",0.4818824529647827
"1299_1",0.4577988386154175
"7897_9",0.523155689239502
"1529_4",0.4042311906814575
"9760_2",0.48254555463790894
"11318_1",0.5051209926605225
"2217_3",0.486904114484787
"11641_2",0.4294590353965759
"7238_10",0.4887502193450928
"7710_8",0.5035234093666077
"12011_8",0.4867502450942993
"4495_7",0.5460375547409058
"11144_4",0.44322314858436584
"5625_2",0.46975186467170715
"2926_7",0.4180297255516052
"8538_8",0.5150651335716248
"8875_10",0.5495096445083618
"10881_10",0.5067628622055054
"1662_7",0.5120704174041748
"4560_9",0.5175375938415527
"6714_4",0.47245916724205017
"9059_10",0.5797948837280273
"6631_10",0.5367420315742493
"8520_1",0.42455655336380005
"918_4",0.5088981986045837
"3102_10",0.5064358115196228
"3611_2",0.4636673033237457
"8434_10",0.5566751956939697
"681_7",0.5466059446334839
"7386_4",0.478742778301239
"7566_9",0.43507879972457886
"10110_10",0.5263761878013611
"10486_10",0.5211969017982483
"1492_3",0.4730217158794403
"11823_1",0.4235353469848633
"2331_9",0.5356716513633728
"2200_2",0.45346686244010925
"9547_1",0.38342997431755066
"785_2",0.4415007531642914
"5101_4",0.46572768688201904
"5657_10",0.5385172367095947
"6902_7",0.495728075504303
"1490_9",0.5253493189811707
"7148_9",0.5427596569061279
"7387_8",0.4804288446903229
"8277_9",0.49583175778388977
"6912_7",0.5406542420387268
"170_2",0.5346050262451172
"7702_10",0.5778821706771851
"4393_3",0.427575021982193
"2608_3",0.5110127925872803
"4931_8",0.48866501450538635
"10589_10",0.4951411783695221
"8623_4",0.4253160357475281
"6057_2",0.4608520567417145
"2704_9",0.5140356421470642
"1790_2",0.4905562996864319
"12370_1",0.40142107009887695
"159_1",0.44577741622924805
"343_9",0.580547034740448
"2128_9",0.5573374032974243
"11181_8",0.543886125087738
"11775_10",0.5247486233711243
"3514_10",0.47174739837646484
"6993_2",0.4029357135295868
"2866_9",0.49418899416923523
"1000_9",0.5197724103927612
"11772_7",0.49355757236480713
"3355_9",0.5039640665054321
"8519_8",0.5033243298530579
"7879_3",0.45575588941574097
"4332_10",0.46146559715270996
"5403_1",0.42726272344589233
"1514_7",0.3991365432739258
"7904_1",0.4694865942001343
"10550_2",0.5089738368988037
"11442_10",0.5014225840568542
"2821_3",0.44297879934310913
"5766_1",0.368705153465271
"8061_9",0.5444765686988831
"2166_1",0.48138195276260376
"6206_1",0.43862661719322205
"11124_2",0.49895843863487244
"7625_10",0.5059687495231628
"90_9",0.4684179127216339
"7959_10",0.49481168389320374
"7029_10",0.5077225565910339
"779_8",0.5458707213401794
"1101_4",0.4838879406452179
"11189_4",0.4756353199481964
"9790_4",0.4986598491668701
"10861_1",0.4648212492465973
"5902_2",0.43263375759124756
"9545_10",0.4816804528236389
"3730_1",0.41692864894866943
"4951_9",0.5000532269477844
"3295_1",0.5187351703643799
"9495_2",0.4961470067501068
"2876_1",0.5053828954696655
"2796_1",0.4198724627494812
"10338_3",0.5049970746040344
"10913_7",0.4702356159687042
"4685_2",0.45345133543014526
"11586_1",0.41637611389160156
"4904_7",0.49334290623664856
"7110_7",0.5435009598731995
"2086_4",0.4975797235965729
"7372_7",0.5360661745071411
"135_9",0.5363299250602722
"7038_3",0.4790397584438324
"1119_2",0.43210577964782715
"5057_8",0.5093455910682678
"3479_10",0.5525363087654114
"6489_8",0.5299824476242065
"4910_8",0.5276077389717102
"5979_10",0.5087307691574097
"11304_1",0.4153151512145996
"2102_9",0.5149279832839966
"8048_1",0.42904162406921387
"12153_7",0.5104076862335205
"4832_8",0.5133266448974609
"3079_9",0.5744292140007019
"8254_2",0.4642650783061981
"7981_7",0.5226299166679382
"611_1",0.52064049243927
"307_10",0.4946708381175995
"8861_3",0.47661060094833374
"4635_4",0.504749059677124
"6197_7",0.5757337212562561
"6739_3",0.45786672830581665
"8588_9",0.4946906566619873
"8461_7",0.5209975838661194
"10089_1",0.4367269277572632
"2609_7",0.5031700730323792
"1418_3",0.4856044054031372
"2661_10",0.4988500475883484
"1253_9",0.5173410773277283
"8815_9",0.4787420630455017
"9867_8",0.5479453802108765
"2155_1",0.4231257438659668
"12259_4",0.5118846297264099
"11224_3",0.4876031279563904
"4781_1",0.402833491563797
"4354_9",0.542872428894043
"9629_9",0.5403074026107788
"3629_9",0.4974370300769806
"6445_10",0.49055686593055725
"9526_10",0.5389840602874756
"5138_2",0.40489161014556885
"349_10",0.4774041771888733
"2099_7",0.4471744894981384
"4411_1",0.4924542307853699
"8127_3",0.39379236102104187
"5225_8",0.4559101462364197
"7970_3",0.525905430316925
"5688_7",0.4893830716609955
"12099_3",0.4328377842903137
"6020_4",0.4940881133079529
"3892_8",0.5234110951423645
"2098_8",0.5175312161445618
"4851_7",0.5222513675689697
"10967_10",0.49886998534202576
"6230_4",0.5240272283554077
"2211_2",0.4877789318561554
"11978_10",0.47247883677482605
"8802_1",0.36102452874183655
"11010_3",0.4002784490585327
"10083_2",0.4784471094608307
"5588_10",0.4992264211177826
"958_10",0.49354445934295654
"6771_4",0.49260491132736206
"6767_9",0.48865559697151184
"7302_10",0.5327088236808777
"5324_3",0.3833630681037903
"7737_10",0.575612485408783
"8603_10",0.5146158337593079
"3029_7",0.5016084909439087
"8640_2",0.34120243787765503
"2139_1",0.40969163179397583
"6305_10",0.5634686946868896
"6884_7",0.5245769023895264
"5534_8",0.521490752696991
"7619_8",0.5929425954818726
"10057_8",0.5209938287734985
"972_7",0.5092470645904541
"6245_8",0.5405875444412231
"6627_7",0.5341401100158691
"3621_10",0.5086819529533386
"2290_4",0.5428182482719421
"24_4",0.4988152086734772
"5689_1",0.4226466715335846
"6497_4",0.46186840534210205
"12405_4",0.5105875730514526
"11720_7",0.6065137982368469
"10088_1",0.3591313660144806
"9258_9",0.613677978515625
"354_4",0.5229621529579163
"4770_10",0.5152910947799683
"1035_3",0.5670446157455444
"739_1",0.4472450911998749
"6267_7",0.4988138675689697
"1562_8",0.50879967212677
"1438_1",0.37771034240722656
"281_8",0.5450705885887146
"1818_1",0.5094265341758728
"3943_3",0.5056538581848145
"8116_4",0.529055118560791
"6984_1",0.45095711946487427
"5330_4",0.439729779958725
"8821_8",0.5801385641098022
"10484_10",0.5583451390266418
"1886_4",0.49098682403564453
"7943_2",0.49549078941345215
"6438_7",0.5088475346565247
"8931_10",0.5533723831176758
"10538_10",0.5205231308937073
"534_10",0.5213682651519775
"7329_2",0.43800076842308044
"6614_2",0.5369123816490173
"710_10",0.5675117373466492
"3120_4",0.4814678430557251
"9046_1",0.442635715007782
"5638_2",0.4876479506492615
"2455_4",0.4750071167945862
"2652_3",0.4715448021888733
"11006_4",0.46572616696357727
"5065_3",0.4180118143558502
"9805_10",0.5100942850112915
"7092_8",0.519082248210907
"1735_10",0.5337973833084106
